activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,20154272,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,Cc1ccc(Oc2nc3cc(-c4ccc(-c5ccccc5)cc4)c(Cl)cc3[nH]2)cc1C(=O)O,,,CHEMBL4495565,,2020,,CHEMBL4082745,,CHEMBL4082745,,False,http://www.openphacts.org/units/Nanomolar,3360679,>,52,True,>,,IC50,nM,,33000.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,33.0
,20154273,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1)C(=O)c1ccccc1C3=O,,,CHEMBL4495565,,2020,,CHEMBL1117,IDARUBICIN,CHEMBL1117,,False,http://www.openphacts.org/units/Nanomolar,3361776,>,52,True,>,,IC50,nM,,33000.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,33.0
,20154274,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,c1ccc(-c2ccc(CNc3nc(-c4ccccn4)nnc3-c3ccccc3)cc2)cc1,,,CHEMBL4495565,,2020,,CHEMBL2144958,,CHEMBL2144958,4.50,False,http://www.openphacts.org/units/Nanomolar,3365954,=,52,True,=,,IC50,nM,,31950.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,31.95
,20154275,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(Nc1ccc(Cl)c(Cl)c1)Nc1ccc(Cl)c(Cl)c1,,,CHEMBL4495565,,2020,,CHEMBL10835,,CHEMBL10835,5.40,False,http://www.openphacts.org/units/Nanomolar,3362350,=,52,True,=,,IC50,nM,,3970.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,3.97
,20154276,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,CC[C@@]1([C@@H]2O[C@@H]([C@H]3O[C@@](O)(CO)[C@H](C)C[C@@H]3C)C[C@@H]2C)CC[C@H]([C@]2(C)CC[C@]3(C[C@H](O)[C@@H](C)[C@@H]([C@@H](C)[C@@H](OC)[C@H](C)C(=O)[O-])O3)O2)O1.[Na+],,,CHEMBL4495565,,2020,,CHEMBL1908308,MONENSIN SODIUM,CHEMBL256105,5.50,False,http://www.openphacts.org/units/Nanomolar,3362977,=,52,True,=,,IC50,nM,,3180.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,3.18
,20154277,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2,,,CHEMBL4495565,,2020,,CHEMBL866,MYCOPHENOLIC ACID,CHEMBL866,5.46,False,http://www.openphacts.org/units/Nanomolar,3360059,=,52,True,=,,IC50,nM,,3430.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,3.43
,20154278,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2,,,CHEMBL4495565,,2020,,CHEMBL866,MYCOPHENOLIC ACID,CHEMBL866,4.95,False,http://www.openphacts.org/units/Nanomolar,3366859,=,52,True,=,,IC50,nM,,11140.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,11.14
,20154279,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2,,,CHEMBL4495565,,2020,,CHEMBL866,MYCOPHENOLIC ACID,CHEMBL866,,False,http://www.openphacts.org/units/Nanomolar,3361068,>,52,True,>,,IC50,nM,,33000.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,33.0
,20154280,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,COc1ccccc1[C@H](Cn1c(=O)n(C(C)(C)C(=O)O)c(=O)c2c(C)c(-c3ncco3)sc21)OC1CCOCC1,,,CHEMBL4495565,,2020,,CHEMBL3407547,FIRSOCOSTAT,CHEMBL3407547,6.42,False,http://www.openphacts.org/units/Nanomolar,3360683,=,52,True,=,,IC50,nM,,380.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,0.38
,20154281,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,Cc1c(O)cccc1C(=O)NC(CSc1ccccc1)C(O)CN1CC2CCCCC2CC1C(=O)NC(C)(C)C,,,CHEMBL4495565,,2020,,CHEMBL365442,,CHEMBL365442,4.84,False,http://www.openphacts.org/units/Nanomolar,3361391,=,52,True,=,,IC50,nM,,14310.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,14.31
,20154282,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,CS(=O)(=O)O.Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,,,CHEMBL4495565,,2020,,CHEMBL1205,NELFINAVIR MESYLATE,CHEMBL584,5.15,False,http://www.openphacts.org/units/Nanomolar,3367317,=,52,True,=,,IC50,nM,,7080.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,7.08
,20154283,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,CC(C)(C)C(=O)/C(=C/c1cccc([N+](=O)[O-])c1)n1cncn1,,,CHEMBL4495565,,2020,,CHEMBL1459140,,CHEMBL1459140,5.36,False,http://www.openphacts.org/units/Nanomolar,3362559,=,52,True,=,,IC50,nM,,4330.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,4.33
,20154284,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,,,CHEMBL4495565,,2020,,CHEMBL1448,NICLOSAMIDE,CHEMBL1448,5.39,False,http://www.openphacts.org/units/Nanomolar,3360353,=,52,True,=,,IC50,nM,,4100.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,4.1
,20154285,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,,,CHEMBL4495565,,2020,,CHEMBL1448,NICLOSAMIDE,CHEMBL1448,,False,http://www.openphacts.org/units/Nanomolar,3360978,>,52,True,>,,IC50,nM,,33000.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,33.0
,20154286,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,CC(C)[C@H]1c2ccc(F)cc2CC[C@@]1(CCN(C)CCCc1nc2ccccc2[nH]1)OC(=O)C1CC1,,,CHEMBL4495565,,2020,,CHEMBL1551597,,CHEMBL1551597,5.09,False,http://www.openphacts.org/units/Nanomolar,3367508,=,52,True,=,,IC50,nM,,8210.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,8.21
,20154287,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,CC(C)(C)NCc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1O,,,CHEMBL4495565,,2020,,CHEMBL147806,GSK-369796,CHEMBL147806,5.46,False,http://www.openphacts.org/units/Nanomolar,3360350,=,52,True,=,,IC50,nM,,3430.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,3.43
,20154288,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,O=c1cc(N2CCOCC2)oc2c(-c3cccc4c3sc3ccccc34)cccc12,,,CHEMBL4495565,,2020,,CHEMBL188678,,CHEMBL188678,5.42,False,http://www.openphacts.org/units/Nanomolar,3363981,=,52,True,=,,IC50,nM,,3790.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,3.79
,20154289,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1nc(-c2cccnc2)nc2c1cnn2C,,,CHEMBL4495565,,2020,,CHEMBL3752910,,CHEMBL3752910,5.28,False,http://www.openphacts.org/units/Nanomolar,3367556,=,52,True,=,,IC50,nM,,5260.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,5.26
,20154290,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,N[C@H]1CC[C@H](N[C@@H]2C[C@H]2c2ccccc2)CC1,,,CHEMBL4495565,,2020,,CHEMBL3781751,,CHEMBL3781751,,False,http://www.openphacts.org/units/Nanomolar,3360570,>,52,True,>,,IC50,nM,,33000.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,33.0
,20154291,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,O=[N+]([O-])c1ccc(NN=Cc2sc(N3CCOCC3)nc2-c2ccccc2)c(S(=O)(=O)Nc2ccccc2Cl)c1,,,CHEMBL4495565,,2020,,CHEMBL1301049,,CHEMBL1301049,5.19,False,http://www.openphacts.org/units/Nanomolar,3362351,=,52,True,=,,IC50,nM,,6420.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,6.42
,20154292,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC,,,CHEMBL4495565,,2020,,CHEMBL29197,,CHEMBL29197,4.87,False,http://www.openphacts.org/units/Nanomolar,3361230,=,52,True,=,,IC50,nM,,13370.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,13.37
,20154293,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,CCN(CC)CCCCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(NC(=O)NC(C)(C)C)nc2n1,,,CHEMBL4495565,,2020,,CHEMBL45827,,CHEMBL45827,,False,http://www.openphacts.org/units/Nanomolar,3368337,>,52,True,>,,IC50,nM,,33000.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,33.0
,20154294,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,COc1ccc(-c2cc3c(C)nc(N)nc3n([C@H]3CC[C@H](OCCO)CC3)c2=O)cn1,,,CHEMBL4495565,,2020,,CHEMBL1234354,PF-04691502,CHEMBL1234354,6.26,False,http://www.openphacts.org/units/Nanomolar,3364277,=,52,True,=,,IC50,nM,,550.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,0.55
,20154295,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,COc1ccc(-c2cc3c(C)nc(N)nc3n([C@H]3CC[C@H](OCCO)CC3)c2=O)cn1,,,CHEMBL4495565,,2020,,CHEMBL1234354,PF-04691502,CHEMBL1234354,6.10,False,http://www.openphacts.org/units/Nanomolar,3361749,=,52,True,=,,IC50,nM,,800.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,0.8
,20154296,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,Cn1cc(-c2ccncc2)c(-c2ccc(OCc3ccc4ccccc4n3)cc2)n1,,,CHEMBL4495565,,2020,,CHEMBL562318,MARDEPODECT,CHEMBL562318,4.60,False,http://www.openphacts.org/units/Nanomolar,3365396,=,52,True,=,,IC50,nM,,25260.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,25.26
,20154297,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(S(=O)(=O)Cc4c(Cl)cccc4Cl)cc32)c(C)c1C(=O)N1CCC[C@@H]1CN1CCCC1,,,CHEMBL4495565,,2020,,CHEMBL450786,PHA-665752,CHEMBL450786,5.30,False,http://www.openphacts.org/units/Nanomolar,3368255,=,52,True,=,,IC50,nM,,4970.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,4.97
,20154298,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,Nc1ncc(-c2ccnc(Nc3ccncc3)n2)c(CC2CC2)n1,,,CHEMBL4495565,,2020,,CHEMBL3781415,,CHEMBL3781415,5.10,False,http://www.openphacts.org/units/Nanomolar,3360672,=,52,True,=,,IC50,nM,,7920.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,7.92
,20154299,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(Cl)c4F)ncnc3cc2OC)CC1,,,CHEMBL4495565,,2020,,CHEMBL3545154,POZIOTINIB,CHEMBL3545154,,False,http://www.openphacts.org/units/Nanomolar,3366232,>,52,True,>,,IC50,nM,,33000.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,33.0
,20154300,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,Nc1ncnc2c1c(-c1cnc3[nH]ccc3c1)nn2C1CCCC1,,,CHEMBL4495565,,2020,,CHEMBL1081312,,CHEMBL1081312,4.93,False,http://www.openphacts.org/units/Nanomolar,3361049,=,52,True,=,,IC50,nM,,11760.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,11.76
,20154301,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,C#CCC(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,,,CHEMBL4495565,,2020,,CHEMBL1201746,PRALATREXATE,CHEMBL1201746,7.22,False,http://www.openphacts.org/units/Nanomolar,3363715,=,52,True,=,,IC50,nM,,60.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,0.06
,20154302,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,Nc1ccc2cc3ccc(N)cc3nc2c1,,,CHEMBL4495565,,2020,,CHEMBL55400,PROFLAVINE,CHEMBL55400,4.56,False,http://www.openphacts.org/units/Nanomolar,3360288,=,52,True,=,,IC50,nM,,27460.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,27.46
,20154303,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,O=C1C(=Cc2cccnc2)C(=O)c2ccccc21,,,CHEMBL4495565,,2020,,CHEMBL4303151,,CHEMBL4303151,,False,http://www.openphacts.org/units/Nanomolar,3365433,>,52,True,>,,IC50,nM,,33000.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,33.0
,20154304,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,O=S(=O)(NCC1CC1)c1ccc(Nc2nccc(N3CCCc4cc(O)ccc43)n2)cc1,,,CHEMBL4495565,,2020,,CHEMBL4303620,,CHEMBL4303620,5.88,False,http://www.openphacts.org/units/Nanomolar,3368230,=,52,True,=,,IC50,nM,,1310.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,1.31
,20154305,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,Cl.O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,,,CHEMBL4495565,,2020,,CHEMBL1116,RALOXIFENE HYDROCHLORIDE,CHEMBL81,4.81,False,http://www.openphacts.org/units/Nanomolar,3366863,=,52,True,=,,IC50,nM,,15440.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,15.44
,20154306,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1,,,CHEMBL4495565,,2020,,CHEMBL1946170,REGORAFENIB,CHEMBL1946170,,False,http://www.openphacts.org/units/Nanomolar,3361639,>,52,True,>,,IC50,nM,,33000.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,33.0
,20154307,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1,,,CHEMBL4495565,,2020,,CHEMBL1946170,REGORAFENIB,CHEMBL1946170,4.60,False,http://www.openphacts.org/units/Nanomolar,3364730,=,52,True,=,,IC50,nM,,24950.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,24.95
,20154308,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,COC(=O)c1ccccc1-c1c2ccc(N)cc2[o+]c2cc(N)ccc12.[Cl-],,,CHEMBL4495565,,2020,,CHEMBL245839,,CHEMBL1182558,6.10,False,http://www.openphacts.org/units/Nanomolar,3366076,=,52,True,=,,IC50,nM,,800.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,0.8
,20154309,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,C[C@@H](OC[C@@]1(c2ccccc2)CC[C@]2(CCC(=O)N2)CN1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,,,CHEMBL4495565,,2020,,CHEMBL3707331,ROLAPITANT,CHEMBL3707331,4.71,False,http://www.openphacts.org/units/Nanomolar,3361032,=,52,True,=,,IC50,nM,,19630.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,19.63
,20154310,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,CC[C@@H](C(=O)O)C1CC[C@H](C)C([C@@H](C)[C@H](O)[C@H](C)C(=O)[C@H](CC)C2O[C@]3(C=C[C@@H](O)[C@]4(CC[C@@](C)(C5CC[C@](O)(CC)[C@H](C)O5)O4)O3)[C@H](C)C[C@@H]2C)O1,,,CHEMBL4495565,,2020,,CHEMBL2135651,,CHEMBL2135651,6.42,False,http://www.openphacts.org/units/Nanomolar,3363387,=,52,True,=,,IC50,nM,,380.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,0.38
